batch_id,material_id,manufacturing_site,manufacture_date,expiry_date,quantity,batch_status
BAT-0005564,MAT-00183,FR_LYON_02,2024-10-25,2025-04-25,12353,REWORK
BAT-0005565,MAT-00455,FR_LYON_02,2022-12-13,2024-12-13,4526,REJECTED
BAT-0005566,MAT-00142,FR_LYON_02,2025-08-01,2028-08-01,43404,RELEASED
BAT-0005567,MAT-00275,FR_LYON_01,2025-07-05,2028-07-05,35955,RELEASED
BAT-0005568,MAT-00211,FR_LYON_01,2023-07-27,2026-07-27,45782,RELEASED
BAT-0005569,MAT-00086,FR_LYON_02,2023-04-29,2024-10-29,8056,REWORK
BAT-0005570,MAT-00464,ES_BAR_01,2024-06-03,2026-06-03,18080,RELEASED
BAT-0005571,MAT-00052,HU_BUD_01,2024-06-27,2027-06-27,22499,QUARANTINE
BAT-0005572,MAT-00028,FR_LYON_01,2024-09-06,2025-09-06,19637,QUARANTINE
BAT-0005573,MAT-00372,FR_LYON_02,2023-12-03,2025-06-03,14742,RELEASED
BAT-0005574,MAT-00250,FR_LYON_02,2023-07-21,2024-07-21,24482,RELEASED
BAT-0005575,MAT-00442,FR_LYON_02,2025-03-22,2026-03-22,31571,REJECTED
BAT-0005576,MAT-00095,HU_BUD_01,2023-08-10,2024-08-10,13753,RELEASED
BAT-0005577,MAT-00145,FR_LYON_02,2023-01-19,2026-01-19,8233,QUARANTINE
BAT-0005578,MAT-00324,ES_BAR_01,2025-03-20,2026-03-20,11583,RELEASED
BAT-0005579,MAT-00164,FR_LYON_01,2024-06-14,2025-12-14,3219,REJECTED
BAT-0005580,MAT-00403,ES_BAR_01,2023-09-28,2026-09-28,25834,RELEASED
BAT-0005581,MAT-00421,HU_BUD_01,2023-07-10,2025-07-10,25127,REWORK
BAT-0005582,MAT-00146,ES_BAR_01,2023-04-03,2025-04-03,45517,QUARANTINE
BAT-0005583,MAT-00146,FR_LYON_02,2023-10-29,2024-10-29,18459,RELEASED
BAT-0005584,MAT-00308,HU_BUD_01,2025-06-02,2025-12-02,15847,RELEASED
BAT-0005585,MAT-00048,FR_LYON_01,2023-01-08,2023-07-08,38990,RELEASED
BAT-0005586,MAT-00163,ES_BAR_01,2023-05-26,2024-11-26,19614,RELEASED
BAT-0005587,MAT-00142,ES_BAR_01,2024-02-11,2025-02-11,18929,RELEASED
BAT-0005588,MAT-00349,FR_LYON_02,2023-01-18,2026-01-18,40128,RELEASED
BAT-0005589,MAT-00031,HU_BUD_01,2024-02-01,2025-08-01,23739,QUARANTINE
BAT-0005590,MAT-00108,FR_LYON_01,2025-11-14,2026-05-14,21153,RELEASED
BAT-0005591,MAT-00289,HU_BUD_01,2025-05-15,2026-11-15,31531,QUARANTINE
BAT-0005592,MAT-00347,ES_BAR_01,2024-03-16,2027-03-16,22702,RELEASED
BAT-0005593,MAT-00347,HU_BUD_01,2025-10-11,2028-10-11,46756,RELEASED
BAT-0005594,MAT-00007,FR_LYON_01,2024-12-03,2025-12-03,45154,RELEASED
BAT-0005595,MAT-00493,ES_BAR_01,2024-07-21,2025-01-21,3281,RELEASED
BAT-0005596,MAT-00011,ES_BAR_01,2023-04-29,2023-10-29,1162,RELEASED
BAT-0005597,MAT-00396,FR_LYON_01,2024-03-19,2025-09-19,15768,RELEASED
BAT-0005598,MAT-00349,FR_LYON_02,2025-07-12,2026-01-12,37023,QUARANTINE
BAT-0005599,MAT-00274,ES_BAR_01,2023-05-27,2023-11-27,11559,RELEASED
BAT-0005600,MAT-00325,ES_BAR_01,2025-10-08,2026-10-08,24103,QUARANTINE
BAT-0005601,MAT-00463,HU_BUD_01,2025-05-18,2025-11-18,15609,REJECTED
BAT-0005602,MAT-00303,ES_BAR_01,2025-10-31,2026-04-30,22423,REJECTED
BAT-0005603,MAT-00026,ES_BAR_01,2024-03-14,2024-09-14,39810,RELEASED
BAT-0005604,MAT-00362,ES_BAR_01,2023-10-04,2024-10-04,30616,RELEASED
BAT-0005605,MAT-00396,HU_BUD_01,2023-09-16,2024-09-16,33973,RELEASED
BAT-0005606,MAT-00340,FR_LYON_02,2023-10-12,2025-04-12,45535,RELEASED
BAT-0005607,MAT-00022,ES_BAR_01,2024-09-11,2025-03-11,7165,RELEASED
BAT-0005608,MAT-00192,HU_BUD_01,2025-08-03,2027-08-03,22502,RELEASED
BAT-0005609,MAT-00365,FR_LYON_02,2023-11-15,2024-11-15,46492,RELEASED
BAT-0005610,MAT-00006,FR_LYON_02,2023-01-20,2025-01-20,47320,QUARANTINE
BAT-0005611,MAT-00439,FR_LYON_01,2024-01-18,2025-01-18,22816,RELEASED
BAT-0005612,MAT-00422,HU_BUD_01,2025-09-16,2028-09-16,22927,RELEASED
BAT-0005613,MAT-00005,FR_LYON_02,2023-07-29,2024-07-29,23108,RELEASED
BAT-0005614,MAT-00050,FR_LYON_02,2025-08-26,2028-08-26,31253,RELEASED
BAT-0005615,MAT-00014,FR_LYON_02,2025-04-01,2026-10-01,20691,QUARANTINE
BAT-0005616,MAT-00425,HU_BUD_01,2023-06-28,2025-06-28,29480,RELEASED
BAT-0005617,MAT-00421,FR_LYON_01,2025-04-13,2025-10-13,24507,QUARANTINE
BAT-0005618,MAT-00278,FR_LYON_01,2024-06-01,2027-06-01,26257,REJECTED
BAT-0005619,MAT-00484,FR_LYON_02,2023-12-10,2025-06-10,43633,RELEASED
BAT-0005620,MAT-00476,ES_BAR_01,2023-02-04,2023-08-04,23163,RELEASED
BAT-0005621,MAT-00282,FR_LYON_02,2023-03-04,2025-03-04,38905,RELEASED
BAT-0005622,MAT-00229,FR_LYON_02,2025-09-28,2027-03-28,37262,RELEASED
BAT-0005623,MAT-00387,ES_BAR_01,2023-09-08,2025-09-08,17994,RELEASED
BAT-0005624,MAT-00476,FR_LYON_02,2025-04-08,2025-10-08,18929,RELEASED
BAT-0005625,MAT-00344,ES_BAR_01,2023-09-10,2024-09-10,4341,RELEASED
BAT-0005626,MAT-00209,HU_BUD_01,2024-10-19,2026-04-19,48404,REJECTED
BAT-0005627,MAT-00358,HU_BUD_01,2024-03-06,2026-03-06,8356,RELEASED
BAT-0005628,MAT-00218,ES_BAR_01,2023-01-28,2026-01-28,26234,QUARANTINE
BAT-0005629,MAT-00337,FR_LYON_01,2023-06-23,2024-06-23,33600,RELEASED
BAT-0005630,MAT-00466,HU_BUD_01,2023-06-09,2025-06-09,25391,RELEASED
BAT-0005631,MAT-00465,ES_BAR_01,2022-12-11,2023-06-11,6599,RELEASED
BAT-0005632,MAT-00055,FR_LYON_02,2025-07-02,2027-01-02,23441,RELEASED
BAT-0005633,MAT-00040,FR_LYON_01,2022-12-10,2023-06-10,19277,RELEASED
BAT-0005634,MAT-00496,ES_BAR_01,2025-09-20,2028-09-20,20954,QUARANTINE
BAT-0005635,MAT-00197,FR_LYON_02,2025-05-13,2027-05-13,25701,RELEASED
BAT-0005636,MAT-00337,HU_BUD_01,2025-07-03,2026-01-03,13055,RELEASED
BAT-0005637,MAT-00249,ES_BAR_01,2024-04-16,2027-04-16,20376,RELEASED
BAT-0005638,MAT-00382,ES_BAR_01,2024-03-07,2024-09-07,12885,REWORK
BAT-0005639,MAT-00229,ES_BAR_01,2023-01-15,2026-01-15,30613,RELEASED
BAT-0005640,MAT-00395,HU_BUD_01,2023-08-29,2024-08-29,35733,QUARANTINE
BAT-0005641,MAT-00083,FR_LYON_01,2023-07-28,2025-07-28,28457,RELEASED
BAT-0005642,MAT-00347,FR_LYON_02,2024-06-04,2024-12-04,38255,REWORK
BAT-0005643,MAT-00425,ES_BAR_01,2025-01-12,2025-07-12,8045,RELEASED
BAT-0005644,MAT-00448,ES_BAR_01,2025-09-23,2026-03-23,3812,QUARANTINE
BAT-0005645,MAT-00245,FR_LYON_01,2024-01-28,2025-07-28,4641,RELEASED
BAT-0005646,MAT-00423,FR_LYON_01,2024-06-05,2024-12-05,18675,RELEASED
BAT-0005647,MAT-00435,HU_BUD_01,2023-01-10,2024-01-10,1240,RELEASED
BAT-0005648,MAT-00467,HU_BUD_01,2025-03-19,2027-03-19,19892,RELEASED
BAT-0005649,MAT-00269,ES_BAR_01,2025-09-24,2028-09-24,42587,RELEASED
BAT-0005650,MAT-00082,FR_LYON_02,2025-10-16,2026-04-16,30736,RELEASED
BAT-0005651,MAT-00305,HU_BUD_01,2025-10-29,2028-10-29,44548,RELEASED
BAT-0005652,MAT-00389,FR_LYON_01,2023-03-09,2026-03-09,1048,RELEASED
BAT-0005653,MAT-00492,HU_BUD_01,2025-08-07,2027-02-07,18781,RELEASED
BAT-0005654,MAT-00496,FR_LYON_01,2023-12-17,2026-12-17,40886,RELEASED
BAT-0005655,MAT-00201,FR_LYON_01,2024-11-03,2027-11-03,35304,RELEASED
BAT-0005656,MAT-00228,HU_BUD_01,2024-02-17,2027-02-17,9749,RELEASED
BAT-0005657,MAT-00196,FR_LYON_02,2023-01-12,2026-01-12,26815,REJECTED
BAT-0005658,MAT-00195,FR_LYON_01,2024-05-16,2025-05-16,8413,RELEASED
BAT-0005659,MAT-00080,ES_BAR_01,2025-07-07,2027-01-07,13273,RELEASED
BAT-0005660,MAT-00095,FR_LYON_02,2023-06-25,2026-06-25,9437,RELEASED
BAT-0005661,MAT-00444,HU_BUD_01,2025-09-13,2027-09-13,30741,RELEASED
BAT-0005662,MAT-00483,HU_BUD_01,2023-03-29,2024-03-29,3166,RELEASED
BAT-0005663,MAT-00295,ES_BAR_01,2024-08-09,2025-08-09,11066,QUARANTINE
BAT-0005664,MAT-00116,FR_LYON_01,2025-07-21,2027-07-21,36510,RELEASED
BAT-0005665,MAT-00375,HU_BUD_01,2025-08-25,2028-08-25,47014,RELEASED
BAT-0005666,MAT-00339,ES_BAR_01,2024-09-21,2025-09-21,37091,RELEASED
BAT-0005667,MAT-00005,ES_BAR_01,2024-07-11,2026-01-11,1406,RELEASED
BAT-0005668,MAT-00384,FR_LYON_02,2022-12-23,2024-12-23,4202,RELEASED
BAT-0005669,MAT-00081,HU_BUD_01,2025-09-22,2028-09-22,37071,RELEASED
BAT-0005670,MAT-00382,FR_LYON_01,2024-10-29,2025-04-29,2560,RELEASED
BAT-0005671,MAT-00305,ES_BAR_01,2024-12-28,2025-06-28,25233,REJECTED
BAT-0005672,MAT-00125,HU_BUD_01,2023-07-13,2026-07-13,39625,RELEASED
BAT-0005673,MAT-00254,FR_LYON_02,2023-11-11,2026-11-11,38109,RELEASED
BAT-0005674,MAT-00409,FR_LYON_01,2023-11-20,2025-11-20,38850,RELEASED
BAT-0005675,MAT-00101,FR_LYON_01,2023-09-06,2026-09-06,13976,RELEASED
BAT-0005676,MAT-00214,ES_BAR_01,2023-10-16,2025-04-16,35523,REJECTED
BAT-0005677,MAT-00343,FR_LYON_02,2024-02-10,2025-08-10,44050,RELEASED
BAT-0005678,MAT-00140,HU_BUD_01,2023-06-02,2024-06-02,45526,QUARANTINE
BAT-0005679,MAT-00368,FR_LYON_02,2024-11-16,2025-11-16,23209,QUARANTINE
BAT-0005680,MAT-00105,FR_LYON_02,2025-11-26,2027-05-26,23265,QUARANTINE
BAT-0005681,MAT-00009,HU_BUD_01,2024-01-24,2027-01-24,38290,RELEASED
BAT-0005682,MAT-00294,HU_BUD_01,2024-03-09,2024-09-09,29639,RELEASED
BAT-0005683,MAT-00430,ES_BAR_01,2023-03-03,2025-03-03,33196,RELEASED
BAT-0005684,MAT-00373,ES_BAR_01,2022-12-20,2023-12-20,16608,RELEASED
BAT-0005685,MAT-00455,FR_LYON_02,2024-07-28,2026-07-28,23464,RELEASED
BAT-0005686,MAT-00041,HU_BUD_01,2025-05-04,2028-05-04,35904,REWORK
BAT-0005687,MAT-00326,FR_LYON_02,2023-11-25,2025-11-25,14441,RELEASED
BAT-0005688,MAT-00065,FR_LYON_01,2023-10-22,2025-10-22,12697,RELEASED
BAT-0005689,MAT-00264,FR_LYON_02,2025-05-25,2026-11-25,23682,QUARANTINE
BAT-0005690,MAT-00173,FR_LYON_02,2024-07-16,2026-07-16,18811,REJECTED
BAT-0005691,MAT-00401,FR_LYON_01,2024-08-17,2026-02-17,9397,RELEASED
BAT-0005692,MAT-00286,HU_BUD_01,2025-04-14,2026-10-14,14264,RELEASED
BAT-0005693,MAT-00218,HU_BUD_01,2024-07-27,2027-07-27,813,RELEASED
BAT-0005694,MAT-00062,FR_LYON_02,2023-09-08,2025-09-08,7946,RELEASED
BAT-0005695,MAT-00492,HU_BUD_01,2023-03-05,2025-03-05,46337,RELEASED
BAT-0005696,MAT-00204,HU_BUD_01,2024-07-09,2027-07-09,11227,RELEASED
BAT-0005697,MAT-00156,FR_LYON_02,2023-02-28,2024-08-28,28364,RELEASED
BAT-0005698,MAT-00149,FR_LYON_02,2022-12-24,2024-06-24,40155,RELEASED
BAT-0005699,MAT-00212,ES_BAR_01,2022-12-27,2023-12-27,10381,RELEASED
BAT-0005700,MAT-00099,ES_BAR_01,2025-07-07,2028-07-07,36559,RELEASED
BAT-0005701,MAT-00500,FR_LYON_02,2023-12-29,2026-12-29,22224,RELEASED
BAT-0005702,MAT-00260,ES_BAR_01,2025-07-19,2027-01-19,6564,RELEASED
BAT-0005703,MAT-00215,FR_LYON_01,2023-08-21,2026-08-21,24227,RELEASED
BAT-0005704,MAT-00279,FR_LYON_02,2024-07-08,2025-07-08,37961,RELEASED
BAT-0005705,MAT-00209,ES_BAR_01,2023-06-10,2026-06-10,49614,RELEASED
BAT-0005706,MAT-00098,HU_BUD_01,2025-02-15,2026-02-15,42917,QUARANTINE
BAT-0005707,MAT-00429,FR_LYON_02,2024-03-26,2025-09-26,33236,QUARANTINE
BAT-0005708,MAT-00043,FR_LYON_02,2024-06-24,2027-06-24,17407,RELEASED
BAT-0005709,MAT-00123,FR_LYON_01,2025-01-01,2026-07-01,19176,RELEASED
BAT-0005710,MAT-00061,FR_LYON_02,2022-12-29,2023-06-29,5209,RELEASED
BAT-0005711,MAT-00028,FR_LYON_01,2023-06-05,2026-06-05,42372,RELEASED
BAT-0005712,MAT-00495,FR_LYON_01,2025-01-02,2026-07-02,32780,RELEASED
BAT-0005713,MAT-00477,ES_BAR_01,2025-06-23,2025-12-23,24558,QUARANTINE
BAT-0005714,MAT-00294,FR_LYON_01,2023-01-19,2024-07-19,33167,QUARANTINE
BAT-0005715,MAT-00447,FR_LYON_02,2023-07-21,2026-07-21,35082,REJECTED
BAT-0005716,MAT-00249,FR_LYON_02,2023-06-11,2026-06-11,29828,RELEASED
BAT-0005717,MAT-00408,FR_LYON_01,2024-02-19,2024-08-19,38121,RELEASED
BAT-0005718,MAT-00021,FR_LYON_01,2024-07-25,2026-01-25,9937,RELEASED
BAT-0005719,MAT-00032,FR_LYON_01,2025-11-01,2027-11-01,34062,RELEASED
BAT-0005720,MAT-00214,FR_LYON_02,2023-09-27,2025-03-27,42471,RELEASED
BAT-0005721,MAT-00023,FR_LYON_01,2023-12-21,2024-06-21,35180,RELEASED
BAT-0005722,MAT-00240,ES_BAR_01,2024-03-30,2025-03-30,30533,RELEASED
BAT-0005723,MAT-00171,HU_BUD_01,2024-12-26,2026-06-26,32467,RELEASED
BAT-0005724,MAT-00001,FR_LYON_01,2024-11-30,2026-11-30,17230,QUARANTINE
BAT-0005725,MAT-00015,FR_LYON_01,2025-02-14,2027-02-14,23729,REWORK
BAT-0005726,MAT-00034,FR_LYON_02,2024-10-04,2027-10-04,36015,RELEASED
BAT-0005727,MAT-00263,FR_LYON_01,2024-05-13,2026-05-13,42335,QUARANTINE
BAT-0005728,MAT-00442,FR_LYON_02,2023-10-31,2025-04-30,37761,REJECTED
BAT-0005729,MAT-00190,HU_BUD_01,2025-04-25,2026-04-25,25435,RELEASED
BAT-0005730,MAT-00149,HU_BUD_01,2024-03-06,2025-03-06,18423,RELEASED
BAT-0005731,MAT-00198,FR_LYON_02,2025-06-12,2027-06-12,33815,RELEASED
BAT-0005732,MAT-00249,FR_LYON_02,2023-02-28,2024-02-28,3188,RELEASED
BAT-0005733,MAT-00245,ES_BAR_01,2024-07-17,2027-07-17,36657,RELEASED
BAT-0005734,MAT-00388,FR_LYON_02,2025-09-21,2027-09-21,30374,QUARANTINE
BAT-0005735,MAT-00194,FR_LYON_01,2024-10-23,2025-10-23,245,RELEASED
BAT-0005736,MAT-00315,HU_BUD_01,2025-03-25,2025-09-25,48864,RELEASED
BAT-0005737,MAT-00115,FR_LYON_02,2025-10-18,2026-04-18,9145,REWORK
BAT-0005738,MAT-00263,ES_BAR_01,2025-09-28,2028-09-28,45544,RELEASED
BAT-0005739,MAT-00336,ES_BAR_01,2025-12-09,2027-12-09,12868,RELEASED
BAT-0005740,MAT-00189,FR_LYON_02,2025-05-12,2028-05-12,41055,RELEASED
BAT-0005741,MAT-00210,FR_LYON_02,2025-06-28,2026-06-28,40638,RELEASED
BAT-0005742,MAT-00103,ES_BAR_01,2025-05-25,2025-11-25,43841,RELEASED
BAT-0005743,MAT-00211,FR_LYON_02,2024-01-15,2026-01-15,10102,RELEASED
BAT-0005744,MAT-00301,FR_LYON_01,2024-07-26,2025-07-26,33728,QUARANTINE
BAT-0005745,MAT-00474,FR_LYON_02,2024-03-14,2025-03-14,32043,RELEASED
BAT-0005746,MAT-00146,HU_BUD_01,2025-04-17,2026-04-17,28957,REJECTED
BAT-0005747,MAT-00458,HU_BUD_01,2025-08-01,2026-08-01,6307,RELEASED
BAT-0005748,MAT-00421,HU_BUD_01,2024-02-14,2027-02-14,23679,RELEASED
BAT-0005749,MAT-00030,FR_LYON_02,2024-11-26,2025-05-26,36469,REJECTED
BAT-0005750,MAT-00319,FR_LYON_02,2024-10-15,2025-04-15,7674,REJECTED
BAT-0005751,MAT-00031,HU_BUD_01,2024-09-27,2026-03-27,26179,REWORK
BAT-0005752,MAT-00194,HU_BUD_01,2025-01-20,2028-01-20,19454,RELEASED
BAT-0005753,MAT-00473,HU_BUD_01,2023-05-09,2024-05-09,27717,RELEASED
BAT-0005754,MAT-00459,ES_BAR_01,2023-10-23,2024-04-23,37157,RELEASED
BAT-0005755,MAT-00327,HU_BUD_01,2023-12-12,2024-06-12,46261,REJECTED
BAT-0005756,MAT-00484,FR_LYON_02,2024-05-05,2025-11-05,1151,RELEASED
BAT-0005757,MAT-00437,HU_BUD_01,2023-09-24,2025-03-24,46872,RELEASED
BAT-0005758,MAT-00251,FR_LYON_02,2024-04-29,2025-10-29,15060,QUARANTINE
BAT-0005759,MAT-00388,FR_LYON_02,2025-04-11,2027-04-11,14946,REJECTED
BAT-0005760,MAT-00050,FR_LYON_02,2025-11-03,2026-05-03,19918,RELEASED
BAT-0005761,MAT-00183,FR_LYON_01,2023-12-13,2025-06-13,6669,RELEASED
BAT-0005762,MAT-00003,FR_LYON_01,2023-01-20,2026-01-20,10683,REWORK
BAT-0005763,MAT-00057,FR_LYON_01,2023-08-15,2025-08-15,16145,RELEASED
BAT-0005764,MAT-00042,FR_LYON_01,2023-04-25,2024-04-25,24162,RELEASED
BAT-0005765,MAT-00154,FR_LYON_01,2025-11-27,2026-05-27,13354,RELEASED
BAT-0005766,MAT-00104,HU_BUD_01,2025-01-15,2025-07-15,49633,RELEASED
BAT-0005767,MAT-00169,ES_BAR_01,2023-09-20,2026-09-20,36770,REJECTED
BAT-0005768,MAT-00400,FR_LYON_02,2025-03-06,2028-03-06,37335,RELEASED
BAT-0005769,MAT-00085,ES_BAR_01,2024-03-02,2026-03-02,1390,QUARANTINE
BAT-0005770,MAT-00262,ES_BAR_01,2024-07-06,2027-07-06,29877,QUARANTINE
BAT-0005771,MAT-00143,FR_LYON_02,2023-06-17,2024-12-17,16496,REJECTED
BAT-0005772,MAT-00010,ES_BAR_01,2023-11-02,2024-11-02,19070,RELEASED
BAT-0005773,MAT-00314,FR_LYON_02,2025-01-15,2027-01-15,18393,RELEASED
BAT-0005774,MAT-00309,FR_LYON_02,2023-08-14,2024-08-14,19673,RELEASED
BAT-0005775,MAT-00249,FR_LYON_01,2024-08-28,2026-08-28,36434,RELEASED
BAT-0005776,MAT-00158,FR_LYON_02,2023-07-15,2025-07-15,5929,RELEASED
BAT-0005777,MAT-00396,ES_BAR_01,2025-04-14,2028-04-14,25478,RELEASED
BAT-0005778,MAT-00204,FR_LYON_01,2024-03-22,2026-03-22,18526,QUARANTINE
BAT-0005779,MAT-00371,FR_LYON_02,2024-08-03,2025-08-03,11561,QUARANTINE
BAT-0005780,MAT-00374,ES_BAR_01,2025-03-05,2028-03-05,37462,REWORK
BAT-0005781,MAT-00258,ES_BAR_01,2023-01-31,2025-01-31,15618,RELEASED
BAT-0005782,MAT-00195,FR_LYON_02,2024-11-25,2025-11-25,14417,RELEASED
BAT-0005783,MAT-00286,HU_BUD_01,2024-08-23,2026-08-23,41096,RELEASED
BAT-0005784,MAT-00290,HU_BUD_01,2023-03-12,2025-03-12,27424,RELEASED
BAT-0005785,MAT-00494,HU_BUD_01,2025-08-15,2028-08-15,21101,RELEASED
BAT-0005786,MAT-00435,FR_LYON_02,2023-07-16,2025-07-16,39641,RELEASED
BAT-0005787,MAT-00235,FR_LYON_02,2024-04-23,2026-04-23,49479,RELEASED
BAT-0005788,MAT-00149,FR_LYON_02,2025-11-26,2028-11-26,13109,RELEASED
BAT-0005789,MAT-00342,ES_BAR_01,2023-12-21,2025-06-21,43918,RELEASED
BAT-0005790,MAT-00167,FR_LYON_02,2024-12-20,2025-06-20,14900,RELEASED
BAT-0005791,MAT-00465,FR_LYON_02,2023-12-07,2024-12-07,22805,REJECTED
BAT-0005792,MAT-00344,ES_BAR_01,2024-06-25,2025-06-25,23563,RELEASED
BAT-0005793,MAT-00169,FR_LYON_02,2025-01-01,2026-01-01,16659,RELEASED
BAT-0005794,MAT-00463,FR_LYON_02,2023-09-02,2025-09-02,39286,QUARANTINE
BAT-0005795,MAT-00034,ES_BAR_01,2025-01-26,2026-07-26,29414,REWORK
BAT-0005796,MAT-00186,HU_BUD_01,2023-08-22,2025-02-22,33367,RELEASED
BAT-0005797,MAT-00308,FR_LYON_01,2023-04-23,2026-04-23,49149,RELEASED
BAT-0005798,MAT-00037,ES_BAR_01,2024-09-26,2026-03-26,38656,RELEASED
BAT-0005799,MAT-00144,ES_BAR_01,2023-03-02,2023-09-02,11285,QUARANTINE
BAT-0005800,MAT-00441,ES_BAR_01,2025-10-23,2028-10-23,42245,RELEASED
BAT-0005801,MAT-00411,FR_LYON_02,2024-07-13,2026-07-13,30856,RELEASED
BAT-0005802,MAT-00338,HU_BUD_01,2025-04-16,2026-04-16,6084,RELEASED
BAT-0005803,MAT-00180,FR_LYON_02,2025-05-30,2026-05-30,21906,RELEASED
BAT-0005804,MAT-00103,FR_LYON_02,2024-05-14,2026-05-14,2636,RELEASED
BAT-0005805,MAT-00405,HU_BUD_01,2023-12-14,2024-06-14,46733,RELEASED
BAT-0005806,MAT-00234,FR_LYON_01,2023-07-26,2025-01-26,12064,RELEASED
BAT-0005807,MAT-00383,FR_LYON_01,2025-10-01,2026-04-01,14143,RELEASED
BAT-0005808,MAT-00430,FR_LYON_01,2023-11-22,2024-05-22,5147,QUARANTINE
BAT-0005809,MAT-00339,ES_BAR_01,2023-09-06,2024-03-06,15289,RELEASED
BAT-0005810,MAT-00070,ES_BAR_01,2023-08-02,2025-02-02,10338,RELEASED
BAT-0005811,MAT-00372,ES_BAR_01,2023-09-26,2026-09-26,46616,RELEASED
BAT-0005812,MAT-00072,ES_BAR_01,2024-08-31,2025-02-28,23447,RELEASED
BAT-0005813,MAT-00428,FR_LYON_01,2023-11-11,2026-11-11,16163,REJECTED
BAT-0005814,MAT-00218,FR_LYON_02,2023-11-03,2026-11-03,34475,QUARANTINE
BAT-0005815,MAT-00369,ES_BAR_01,2024-05-08,2024-11-08,30490,RELEASED
BAT-0005816,MAT-00209,HU_BUD_01,2025-01-10,2027-01-10,3937,RELEASED
BAT-0005817,MAT-00425,FR_LYON_01,2024-11-01,2027-11-01,24800,RELEASED
BAT-0005818,MAT-00204,ES_BAR_01,2023-11-12,2024-11-12,11196,RELEASED
BAT-0005819,MAT-00324,HU_BUD_01,2024-01-19,2027-01-19,40304,RELEASED
BAT-0005820,MAT-00224,ES_BAR_01,2023-04-27,2024-10-27,15725,RELEASED
BAT-0005821,MAT-00434,ES_BAR_01,2025-03-18,2028-03-18,32102,RELEASED
BAT-0005822,MAT-00179,HU_BUD_01,2022-12-28,2025-12-28,13314,REJECTED
BAT-0005823,MAT-00206,HU_BUD_01,2025-11-17,2028-11-17,25011,RELEASED
BAT-0005824,MAT-00131,FR_LYON_01,2024-04-08,2025-04-08,39336,QUARANTINE
BAT-0005825,MAT-00365,HU_BUD_01,2024-07-16,2025-01-16,44691,RELEASED
BAT-0005826,MAT-00078,FR_LYON_02,2024-08-27,2027-08-27,5778,RELEASED
BAT-0005827,MAT-00222,FR_LYON_02,2024-04-19,2027-04-19,10293,RELEASED
BAT-0005828,MAT-00148,HU_BUD_01,2025-05-04,2027-05-04,17961,RELEASED
BAT-0005829,MAT-00217,FR_LYON_01,2024-06-02,2027-06-02,25048,RELEASED
BAT-0005830,MAT-00301,HU_BUD_01,2025-05-22,2025-11-22,48004,RELEASED
BAT-0005831,MAT-00154,ES_BAR_01,2025-03-02,2025-09-02,3930,RELEASED
BAT-0005832,MAT-00242,HU_BUD_01,2024-01-27,2026-01-27,3753,QUARANTINE
BAT-0005833,MAT-00430,FR_LYON_01,2025-10-11,2026-04-11,25389,QUARANTINE
BAT-0005834,MAT-00270,FR_LYON_02,2024-10-30,2026-10-30,20283,RELEASED
BAT-0005835,MAT-00192,HU_BUD_01,2024-12-17,2025-12-17,24450,RELEASED
BAT-0005836,MAT-00401,HU_BUD_01,2024-01-11,2025-01-11,20276,QUARANTINE
BAT-0005837,MAT-00460,ES_BAR_01,2024-03-23,2026-03-23,26609,REWORK
BAT-0005838,MAT-00390,ES_BAR_01,2025-03-27,2026-03-27,34218,REWORK
BAT-0005839,MAT-00044,HU_BUD_01,2025-06-07,2028-06-07,32201,RELEASED
BAT-0005840,MAT-00207,ES_BAR_01,2024-11-02,2026-05-02,3662,RELEASED
BAT-0005841,MAT-00439,FR_LYON_02,2025-03-15,2028-03-15,33188,QUARANTINE
BAT-0005842,MAT-00115,HU_BUD_01,2025-03-02,2028-03-02,10348,RELEASED
BAT-0005843,MAT-00411,HU_BUD_01,2023-11-11,2025-11-11,11346,RELEASED
BAT-0005844,MAT-00241,FR_LYON_02,2023-01-16,2023-07-16,20618,QUARANTINE
BAT-0005845,MAT-00071,FR_LYON_01,2024-04-12,2025-10-12,451,RELEASED
BAT-0005846,MAT-00388,FR_LYON_01,2023-08-24,2025-02-24,31972,REJECTED
BAT-0005847,MAT-00486,HU_BUD_01,2023-11-16,2025-11-16,38602,RELEASED
BAT-0005848,MAT-00087,FR_LYON_02,2024-10-06,2026-04-06,22785,QUARANTINE
BAT-0005849,MAT-00472,HU_BUD_01,2024-03-30,2025-09-30,23309,RELEASED
BAT-0005850,MAT-00339,HU_BUD_01,2025-08-05,2026-08-05,43262,QUARANTINE
BAT-0005851,MAT-00235,FR_LYON_02,2023-07-30,2024-07-30,4047,REJECTED
BAT-0005852,MAT-00424,FR_LYON_02,2024-06-24,2027-06-24,37062,RELEASED
BAT-0005853,MAT-00167,FR_LYON_01,2023-01-12,2024-01-12,9580,RELEASED
BAT-0005854,MAT-00194,FR_LYON_02,2025-03-19,2026-09-19,1379,RELEASED
BAT-0005855,MAT-00496,ES_BAR_01,2023-01-01,2025-01-01,16715,REWORK
BAT-0005856,MAT-00410,FR_LYON_01,2024-03-14,2025-03-14,27130,RELEASED
BAT-0005857,MAT-00186,FR_LYON_02,2025-10-21,2026-04-21,21958,QUARANTINE
BAT-0005858,MAT-00440,HU_BUD_01,2023-11-26,2025-05-26,23356,RELEASED
